#h l2 max nstep runtime[ms]
4.0 0.00746732260746 0.0471034830836 5 87.2576
2.0 0.00116204650972 0.00649143849009 10 278.444
1.0 0.000365694279052 0.00284343816231 20 559.259
0.5 5.19327825452e-05 0.000390547884485 40 1115.03
0.25 6.943397189e-06 4.68396723643e-05 80 1397
0.125 1.24886313647e-06 7.82213216421e-06 160 2820.01
0.0625 1.19283779546e-07 7.91525278522e-07 320 8991.01
