#h l2 max nstep runtime[ms]
4.0 0.00206393155773 0.0118715986609 5 309.173
2.0 0.000918317334827 0.00470240041614 10 619.025
1.0 0.000265334456507 0.00149780139327 20 1265.35
0.5 0.000104486983755 0.000498499721289 40 2536.22
0.25 5.88577388547e-05 0.000203569885343 80 5064.27
0.125 4.76421435981e-05 0.000231779878959 160 10106.5
0.0625 4.50066300313e-05 0.000239329878241 320 20285.6
