#h l2 max nstep runtime[ms]
4.0 0.00407054833731 0.0207622013986 5 124.918
2.0 0.00188214800162 0.0076417028904 10 251.783
1.0 0.00041747717617 0.00229950249195 20 692.79
0.5 0.000143314085414 0.000700801610947 40 1002.38
0.25 6.92906375573e-05 0.000253602862358 80 2053.47
0.125 5.02748570723e-05 0.000225540017709 160 4072.88
0.0625 4.56619579714e-05 0.000237799948081 320 8108.79
