#h l2 max nstep runtime[ms]
4.0 0.000886622022371 0.00444589927793 5 467.439
2.0 0.000315486147587 0.0017546005547 10 977.907
1.0 0.000128830441806 0.000612702220678 20 1870.92
0.5 6.88776832075e-05 0.000259902328253 40 3754.84
0.25 5.0450547183e-05 0.00022837985307 80 7656.36
0.125 4.57372766043e-05 0.000237979926169 160 15244
0.0625 4.45384822782e-05 0.000240919878706 320 31863.4
