#h l2 max nstep runtime[ms]
4.0 0.000665825965866 0.00488968007267 5 95.7771
2.0 8.29887824385e-05 0.000849700067192 10 124.681
1.0 1.06178945527e-05 9.58500895649e-05 20 249.467
0.5 1.22837643731e-06 1.11199915409e-05 40 501.882
0.25 2.09702625685e-07 1.66008248925e-06 80 1019.42
0.125 3.84476235029e-08 2.50060111284e-07 160 1977.2
0.0625 1.31350146662e-08 1.00582838058e-07 320 3984.08
0.03125 7.14894773613e-09 1.00582838058e-07 640 8724.67
0.015625 1.59209909085e-10 1.04773789644e-09 1280 15843.4
