#h l2 max nstep runtime[ms]
4.0 0.00110389821833 0.00948065984994 5 41.8577
2.0 0.000473028447991 0.00385400978848 10 82.6638
1.0 2.7286418806e-05 0.000215400010347 20 165.66
0.5 4.52580493172e-06 3.53995710611e-05 40 330.414
0.25 7.72455218945e-07 5.69969415665e-06 80 676.829
0.125 1.21298422613e-07 8.99657607079e-07 160 1410.05
0.0625 2.18874574451e-08 1.99303030968e-07 320 2656.02
0.03125 7.44678564919e-09 1.00582838058e-07 640 5339.97
0.015625 2.29115615887e-10 1.04773789644e-09 1280 10698.8
