#h l2 max nstep runtime[ms]
20.0 0.0883700462614 1.2739738259 1 11.2129
10.0 0.0500186023677 0.752365004302 2 24.0416
4.0 0.0141106246684 0.329895335944 5 28.2656
2.0 0.00578841119779 0.139214470685 10 55.947
1.0 0.000915491515303 0.0235856119473 20 112.107
0.5 0.000299185343009 0.00741765226242 40 332.045
0.25 8.90985954306e-05 0.00212132678009 80 447.104
0.125 2.4776285382e-05 0.000574231145961 160 910.827
