#h l2 max nstep runtime[ms]
4.0 0.00995540959362 0.218410979375 5 70.4156
2.0 0.00252231987626 0.0318034748391 10 165.854
1.0 0.000689486230773 0.014099088059 20 286.58
0.5 0.000113318345717 0.00196327726888 40 567.292
0.25 1.53138111166e-05 0.000249771078637 80 1187
0.125 1.74282189472e-06 3.57423690043e-05 160 2247.27
0.0625 7.16496435362e-08 3.61678733972e-06 320 4541.23
