#h l2 max nstep runtime[ms]
4.0 0.00175962368869 0.0111577995121 5 121.389
2.0 0.000623331883126 0.00380310043693 10 187.799
1.0 0.000225340985796 0.00136770308018 20 283.198
0.5 7.08241072317e-05 0.000402502715588 40 576.196
0.25 2.12213912035e-05 0.000116899609566 80 1163.63
0.125 5.9435330222e-06 3.2301992178e-05 160 2293.75
0.0625 1.58695424574e-06 8.60169529915e-06 320 4417.88
0.03125 4.14037643747e-07 2.30222940445e-06 640 8933.27
0.015625 1.06987345454e-07 5.99771738052e-07 1280 17725.7
