#h l2 max nstep runtime[ms]
4.0 0.00191313283545 0.0125593990088 5 86.818
2.0 0.000639202923326 0.00378740206361 10 132.341
1.0 0.000235609494595 0.00147639960051 20 195.875
0.5 7.30875279313e-05 0.000430200248957 40 368.455
0.25 2.17637270427e-05 0.000123802572489 80 769.031
0.125 6.0812150448e-06 3.41013073921e-05 160 1535.34
0.0625 1.61792427045e-06 9.00030136108e-06 320 3009.79
0.03125 4.21984187196e-07 2.40281224251e-06 640 5919.16
0.015625 1.07338286672e-07 5.99771738052e-07 1280 11830.5
