#h l2 max nstep runtime[ms]
4.0 0.000667373893749 0.00381249934435 5 133.072
2.0 0.000259150192453 0.00157750025392 10 261.786
1.0 8.71857691076e-05 0.000498402863741 20 433.183
0.5 3.08394707113e-05 0.00016950070858 40 854.634
0.25 9.55691584093e-06 5.19007444382e-05 80 1698.42
0.125 2.69834194427e-06 1.460313797e-05 160 3451.86
0.0625 7.19371839933e-07 3.90037894249e-06 320 6785.3
0.03125 1.87172984726e-07 1.00210309029e-06 640 13546.1
0.015625 4.8913696161e-08 3.01748514175e-07 1280 26904.8
