#h l2 max nstep runtime[ms]
20.0 782.157792593 7527.9087117 1 8.392
10.0 258978.480819 2053420.41926 2 16.6787
4.0 1944153.88053 8727573.66861 5 41.4698
2.0 0.0120925023586 0.214652845562 10 83.5745
1.0 0.000450605061049 0.0145520450296 20 167.362
0.5 0.000134747356711 0.00434145956959 40 335.555
0.25 3.66575795716e-05 0.00117017333947 80 669.836
0.125 9.3738858162e-06 0.000298683806303 160 1342.75
