#h l2 max nstep runtime[ms]
4.0 0.00787621394336 0.218410979375 5 85.1604
2.0 0.00128259227091 0.0318034748391 10 139.64
1.0 0.000405829234139 0.014099088059 20 279.665
0.5 5.86757382428e-05 0.00196327726888 40 557.395
0.25 8.00921079114e-06 0.000249771078637 80 1116.66
0.125 1.60836485755e-06 3.57423690043e-05 160 2236.75
0.0625 7.16496435362e-08 3.61678733972e-06 320 4467.05
