#h l2 max nstep runtime[ms]
20.0 1.24781535237e+13 2.4927700779e+13 1 107.956
10.0 2459520.71714 6039170.06514 2 213.735
4.0 0.113826720442 0.560740977526 5 546.916
2.0 0.00265719372994 0.0245840102434 10 1103.62
1.0 0.000373538462219 0.0055973008275 20 2215.11
0.5 5.59124864203e-06 6.79790973663e-05 40 4420.18
0.25 1.96820361439e-07 2.10991129279e-06 80 8884.83
0.125 3.81430076561e-08 9.83476638794e-07 160 17899.4
