#h l2 max nstep runtime[ms]
20.0 20.7425153888 198.12509704 1 1.43464
10.0 447.489463402 3290.1727592 2 3.50172
4.0 0.060382873127 0.672733690015 5 11.774
2.0 0.0148399926701 0.354302760505 10 22.3764
1.0 0.00360940502711 0.119866645661 20 32.9043
0.5 0.000673497520367 0.0226650092801 40 80.4123
0.25 0.000135778029465 0.00469068192901 80 133.829
0.125 3.07120972893e-05 0.0010719417527 160 226.884
