#h l2 max nstep runtime[ms]
20.0 0.10530354891 0.286512002349 1 27.1374
10.0 0.012414959577 0.0773380100727 2 55.4218
4.0 0.00375636840248 0.0262190103531 5 139.017
2.0 0.00101991454694 0.00992419943213 10 306.499
1.0 0.000313068483208 0.00305869989097 20 555.074
0.5 4.39796378352e-05 0.000420600175858 40 1109.09
0.25 5.69690032048e-06 5.44004142284e-05 80 2216.31
0.125 7.2879326497e-07 6.89923763275e-06 160 4453.82
