#h l2 max nstep runtime[ms]
20.0 0.0778788418715 1.17079426905 1 25.9963
10.0 0.0359879360701 0.783612445994 2 50.6361
4.0 0.00828619499901 0.155386169435 5 99.2778
2.0 0.00229615566235 0.0435838987851 10 151.114
1.0 0.000730703776945 0.0175128851504 20 291.703
0.5 0.000131492829761 0.00277637067875 40 585.929
0.25 2.21016495954e-05 0.00042774805909 80 1096.06
0.125 3.36726164003e-06 6.22503920967e-05 160 2121.94
