#h l2 max nstep runtime[ms]
4.0 467.596365708 3414.25 5 66.4303
2.0 138.570573315 776.590332031 10 135.474
1.0 50.9215775934 329.41015625 20 225.027
0.5 15.3948318521 94.1103515625 40 343.296
0.25 4.52995083412 26.6899414062 80 650.233
0.125 1.259181196 7.2802734375 160 1252.59
0.0625 0.334747240771 1.91015625 320 2491.05
0.03125 0.0866886144517 0.490234375 640 4953.22
0.015625 0.0220537919537 0.1201171875 1280 9907.79
