#h l2 max nstep runtime[ms]
4.0 388.408513376 2628.23974609 5 72.8458
2.0 129.623265398 737.290039062 10 153.677
1.0 47.9660256185 303.420410156 20 246.891
0.5 14.7984021139 88.0400390625 40 393
0.25 4.39503150179 25.240234375 80 758.477
0.125 1.22606083526 6.92041015625 160 1569.07
0.0625 0.32658574367 1.830078125 320 3010.23
0.03125 0.0843445543655 0.47021484375 640 5964.98
0.015625 0.0217030951722 0.1201171875 1280 12042.1
