#h l2 max nstep runtime[ms]
4.0 0.000435324272295 0.00285729952157 5 225.759
2.0 0.000122047872338 0.000777900218964 10 355.873
1.0 6.89514478486e-06 3.65003943443e-05 20 720.556
0.5 2.07690378102e-06 1.07027590275e-05 40 1503.65
0.25 4.3789008726e-07 2.30222940445e-06 80 3044.39
0.125 7.50504944176e-08 4.02331352234e-07 160 5768.67
0.0625 1.35380142611e-08 1.00582838058e-07 320 11539.7
0.03125 7.2430059559e-09 1.00582838058e-07 640 23055.8
0.015625 1.28088569176e-10 1.04773789644e-09 1280 45682.7
