#h l2 max nstep runtime[ms]
4.0 0.000475065081429 0.00321609899402 5 152.426
2.0 0.000145820049243 0.000982720055617 10 200.839
1.0 8.30714447292e-06 4.83021140099e-05 20 468.127
0.5 2.18834060047e-06 1.20997428894e-05 40 851.339
0.25 4.58691279816e-07 2.49966979027e-06 80 1579.83
0.125 7.78423919719e-08 4.02331352234e-07 160 3238.58
0.0625 1.54962938714e-08 1.00582838058e-07 320 6325.68
0.03125 7.24729882719e-09 1.00582838058e-07 640 12716
0.015625 1.28220937134e-10 1.04773789644e-09 1280 25461.1
