#h l2 max nstep runtime[ms]
4.0 0.00326402384268 0.0752427928067 5 154.293
2.0 0.000938128489607 0.0217015750471 10 307.435
1.0 5.36529645426e-05 0.000963767449936 20 632.706
0.5 1.61042830813e-05 0.000285938952034 40 1224
0.25 3.50465436846e-06 7.14847380085e-05 80 2546.36
0.125 1.27201818789e-06 3.57423690043e-05 160 4945.21
0.0625 0 0.0 320 9913.61
