#h l2 max nstep runtime[ms]
20.0 0.0476714882025 0.654836446988 1 31.6837
10.0 0.0150039863025 0.324582761748 2 50.0466
4.0 0.00512454360721 0.111309955893 5 153.056
2.0 0.000275586801572 0.00743621462302 10 206.804
1.0 1.7364702284e-05 0.00037177908472 20 477.976
0.5 6.05434672485e-07 1.34191506545e-05 40 872.837
0.25 7.45430425103e-08 2.8933880127e-06 80 1645.79
0.125 7.16532689652e-08 2.8933880127e-06 160 3304.73
