#h l2 max nstep runtime[ms]
20.0 68220200.0711 601556224.118 1 13.736
10.0 6.86439223076e+13 4.23463384586e+14 2 27.309
4.0 5.67018179239e+22 2.3321283499e+23 5 67.5429
2.0 1.27786157268e+24 3.36725633908e+24 10 139.822
1.0 20.2332511514 39.0940224412 20 269.599
0.5 3.03111761509e-05 0.00076469479437 40 552.514
0.25 5.34924001525e-06 0.0001504827703 80 1106.3
0.125 7.40106121919e-07 1.99877796906e-05 160 2270.71
