#h l2 max nstep runtime[ms]
20.0 29142993732.0 76762300416.1 1 114.095
10.0 1480323.76446 4058269.88679 2 193.198
4.0 0.977187927739 3.01681990176 5 411.29
2.0 0.00308761714725 0.0216359943151 10 804.738
1.0 0.000428662526168 0.00636480003595 20 1698.3
0.5 8.97202357553e-06 0.000111997127533 40 3192.93
0.25 6.61231851816e-07 8.21007415652e-06 80 6351.47
0.125 1.3182558745e-07 1.01327896118e-06 160 12691.2
