#h l2 max nstep runtime[ms]
20.0 1.26122547761 3.50299298763 1 47.983
10.0 0.069734063106 0.176402002573 2 97.2615
4.0 0.00329127390811 0.0226780027151 5 235.037
2.0 0.000839184545279 0.00552779994905 10 325.132
1.0 1.70643680311e-05 0.000133300200105 20 524.467
0.5 1.0636999818e-06 1.07996165752e-05 40 1252.98
0.25 1.63340132358e-07 1.30012631416e-06 80 2198.61
0.125 7.28612083876e-08 1.01327896118e-06 160 4327.79
