#h l2 max nstep runtime[ms]
20.0 24.3262305101 48.8470253982 1 55.0921
10.0 0.0907043026183 0.208866998553 2 104.219
4.0 0.00248297749363 0.0172030031681 5 166.924
2.0 0.000787205206594 0.00540350005031 10 305.698
1.0 1.0915765951e-05 6.10053539276e-05 20 711.092
0.5 2.98116452229e-07 1.99675559998e-06 40 1289.99
0.25 7.33261658135e-08 1.01327896118e-06 80 2576.35
0.125 7.16577237271e-08 1.01327896118e-06 160 5046.87
