#h l2 max nstep runtime[ms]
20.0 0.0553029527085 0.799226188906 1 21.3212
10.0 0.0212053040304 0.374997510836 2 33.1635
4.0 0.00640015543913 0.1366159955 5 97.2565
2.0 0.000813964202793 0.0241221545869 10 128.498
1.0 0.000103223027804 0.00269185077266 20 246.629
0.5 1.1609706776e-05 0.000304965224029 40 496.322
0.25 1.96158337679e-06 4.54006619051e-05 80 992.797
0.125 3.37710361889e-07 6.85052161829e-06 160 1999.92
