#h l2 max nstep runtime[ms]
4.0 0.00917404873606 0.0112252252588 5 205.732
2.0 0.00129391391529 0.00324180817896 10 688.502
1.0 4.45128020624e-05 3.51530344285e-05 20 897.488
0.5 7.22866886311e-06 7.82213216421e-06 40 2756.29
0.25 1.61005917368e-06 7.82213216421e-06 80 5487.5
0.125 1.01327905178e-07 7.91525278522e-07 160 6554.87
0.0625 0 0.0 320 13147.7
