#h l2 max nstep runtime[ms]
4.0 0.000775317409125 0.00477090105414 5 338.982
2.0 0.000320902244584 0.00175050273538 10 684.656
1.0 0.000100414254962 0.000533800572157 20 1374.87
0.5 5.04970223906e-05 0.000168249942362 40 2759.32
0.25 4.50657480834e-05 0.000230989884585 80 5565.02
0.125 4.42687527429e-05 0.000240460038185 160 11136.9
0.0625 4.41423343371e-05 0.000241820001975 320 22179.9
