#h l2 max nstep runtime[ms]
4.0 0.00547834488258 0.041236387106 5 110.915
2.0 0.000437697277685 0.0042067619092 10 167.287
1.0 3.549323835e-05 0.000267805143874 20 360.638
0.5 1.66109969891e-06 1.39064137819e-05 40 687.234
0.25 1.42871850546e-07 1.01367936451e-06 80 1361.92
0.125 1.53290415024e-08 1.04349346347e-07 160 2685.7
0.0625 2.85368116238e-09 2.04971930324e-08 320 5425.98
