#h l2 max nstep runtime[ms]
20.0 51.233269076 264.686111307 1 79.9367
10.0 169.290482392 674.450162955 2 103.637
4.0 0.00626986565856 0.0757869929075 5 230.087
2.0 0.00221438752792 0.0383000075817 10 463.255
1.0 0.000491154616615 0.00635300576687 20 935.327
0.5 0.000202008601592 0.0044182986021 40 2014.98
0.25 3.35989774024e-05 0.000700298696756 80 3816.56
0.125 4.82812796145e-06 9.80012118816e-05 160 7578.87
