#h l2 max nstep runtime[ms]
4.0 133.165050473 977.940063477 5 111.107
2.0 16.5980150696 169.941009521 10 140.775
1.0 2.12320411124 19.1699829102 20 283.064
0.5 0.245476465402 2.22399902344 40 528.44
0.25 0.0417524510551 0.330017089844 80 1019.32
0.125 0.00700938824777 0.0490112304688 160 1986.86
0.0625 0.00226036002688 0.01025390625 320 3995.73
0.03125 0.000143808860744 0.000991821289062 640 7929.6
0.015625 1.26728935719e-05 0.000102996826172 1280 15879.7
