#h l2 max nstep runtime[ms]
20.0 0.0613874591272 0.932739366161 1 10.0607
10.0 0.0243853312292 0.452846242808 2 19.9161
4.0 0.00728452152715 0.175019487819 5 52.1677
2.0 0.00127134942027 0.0406127828819 10 84.4847
1.0 0.000425817298319 0.0118299253761 20 165.896
0.5 0.000131179897715 0.00315500560381 40 352.852
0.25 3.95720870022e-05 0.000905752778717 80 683.116
0.125 1.10915235405e-05 0.000250708880063 160 1362.73
