#h l2 max nstep runtime[ms]
20.0 1038.51719641 2031.88396709 1 44.9072
10.0 0.736359349947 0.885017221794 2 73.6848
4.0 0.00593428894456 0.0417479872704 5 130.764
2.0 0.00162464156955 0.014076099731 10 232.243
1.0 0.000541858467952 0.00523409992456 20 538.45
0.5 8.0430321047e-05 0.000747999176383 40 1004.02
0.25 1.08770545311e-05 9.96999442577e-05 80 1927.76
0.125 1.3599895778e-06 1.25989317894e-05 160 3877.77
