#h l2 max nstep runtime[ms]
4.0 164218.808164 2089592.24398 5 175.892
2.0 0.00101004244339 0.0162406516685 10 267.968
1.0 1.82987608841e-05 0.000678254002295 20 581.048
0.5 3.15136601066e-06 0.00010680160262 40 1158.62
0.25 5.91303921109e-07 3.57423690043e-05 80 2188.99
0.125 0 0.0 160 4250.66
0.0625 0 0.0 320 8367.12
