#h l2 max nstep runtime[ms]
20.0 0.0473497195311 0.654962096617 1 29.0438
10.0 0.0145821837367 0.324745514823 2 41.3899
4.0 0.00502619240054 0.109903343821 5 111.838
2.0 0.000223145017073 0.00590425608867 10 202.774
1.0 1.25385013318e-05 0.000288115493838 20 465.851
0.5 4.4084019394e-07 1.05629937375e-05 40 862.194
0.25 7.20749323554e-08 2.8933880127e-06 80 2621.46
0.125 7.24447224898e-08 2.8933880127e-06 160 3771.79
