#h l2 max nstep runtime[ms]
20.0 0.0725190777009 0.883452527801 1 13.5079
10.0 0.0379332034301 0.632098353067 2 27.1029
4.0 0.009775660063 0.286130996653 5 68.0596
2.0 0.00431506441867 0.118467181959 10 136.641
1.0 0.00032896917199 0.00929570042542 20 291.99
0.5 4.15412591405e-05 0.0011741730229 40 545.833
0.25 5.56502853897e-06 0.000155051557622 80 1153.57
0.125 7.45359297263e-07 2.02749910007e-05 160 2212.94
