#h l2 max nstep runtime[ms]
20.0 24.4582878045 88.2070487812 1 157.348
10.0 0.0369350962191 0.248252004385 2 265.212
4.0 0.0039807744747 0.0400089919567 5 522.942
2.0 0.00165178238168 0.0222499966621 10 1086.47
1.0 0.000649700100981 0.0148823000491 20 2116.94
0.5 0.000243358870105 0.0051402002573 40 4354.3
0.25 3.75778962109e-05 0.000770300626755 80 8581.79
0.125 5.26204375186e-06 0.000105701386929 160 17141.3
