#h l2 max nstep runtime[ms]
4.0 0.00125744257905 0.0145024662235 5 125.79
2.0 0.000490462995953 0.00595004067823 10 237.548
1.0 0.000174316426886 0.0020700788715 20 414.799
0.5 5.5789758288e-05 0.000678254002295 40 851.311
0.25 1.67189994487e-05 0.000214028709633 80 1699.91
0.125 6.03128785804e-06 7.14847380085e-05 160 3349.07
0.0625 1.81560489952e-06 3.57423690043e-05 320 6813.76
