#h l2 max nstep runtime[ms]
20.0 0.064100174936 1.0039947902 1 24.0632
10.0 0.0229740938256 0.287681187787 2 43.8494
4.0 0.00342074395771 0.0694793092973 5 110.626
2.0 0.000934654650561 0.0170188870158 10 249.456
1.0 1.70728411671e-05 0.00028270102877 20 437.01
0.5 1.19024680118e-06 1.99877796906e-05 40 880.541
0.25 2.39386671219e-07 3.42526080915e-06 80 1798.11
0.125 7.3703399341e-08 2.8933880127e-06 160 3578.37
