#h l2 max nstep runtime[ms]
20.0 10176643.6659 44737700.015 1 61.8388
10.0 5838282.83504 22525800.0878 2 111.098
4.0 0.00312540379242 0.0183637393638 5 230.703
2.0 0.00010198300045 0.000443870201707 10 363.686
1.0 8.16723107388e-07 3.99351119995e-06 20 778.121
0.5 7.62744352321e-08 1.01327896118e-06 40 1426.59
0.25 7.16512546251e-08 1.01327896118e-06 80 2585.9
0.125 2.88125487019e-11 1.01863406599e-10 160 5178.85
