#h l2 max nstep runtime[ms]
20.0 37682232.968 143824000.142 1 71.0507
10.0 8.79452203009 28.9175118655 2 109
4.0 0.000991433503134 0.00378886982799 5 193.847
2.0 0.000291982747244 0.00190915027633 10 373.515
1.0 7.77216541839e-05 0.000469310209155 20 745.548
0.5 1.05677003744e-05 6.33606687188e-05 40 1514.82
0.25 1.39019591232e-06 8.27014446259e-06 80 3005.56
0.125 2.16166538678e-07 1.05984508991e-06 160 6045.53
