#h l2 max nstep runtime[ms]
20.0 5248369.99985 25536499.8934 1 42.5635
10.0 683873583.014 2788199936.11 2 75.9
4.0 23.1397578246 102.03439991 5 164.778
2.0 0.000684071047935 0.00358161050826 10 229.411
1.0 7.96641550761e-05 0.000475520268083 20 552.261
0.5 1.06035665178e-05 6.34901225567e-05 40 911.146
0.25 1.39170413946e-06 8.27014446259e-06 80 1695.15
0.125 2.16168506209e-07 1.05984508991e-06 160 3455.26
