#h l2 max nstep runtime[ms]
4.0 0.00512452622725 0.0389971023081 5 140.168
2.0 0.000275625044053 0.00260512987946 10 209.652
1.0 1.73756677459e-05 0.000130151585612 20 415.671
0.5 5.73640050537e-07 4.60255152637e-06 40 872.109
0.25 1.77568482197e-08 1.04349346347e-07 80 1684.18
0.125 2.85539627319e-09 2.04971930324e-08 160 3347.39
0.0625 6.5857875049e-09 1.00622583977e-07 320 6731.74
