#h l2 max nstep runtime[ms]
4.0 150.895933095 1261.16003418 5 56.7489
2.0 26.2769543779 286.630996704 10 117.286
1.0 8.9255329101 84.5150146484 20 168.598
0.5 2.77789631305 22.7730102539 40 339.84
0.25 0.837649634488 6.52001953125 80 668.664
0.125 0.234497467331 1.79699707031 160 1356.03
0.0625 0.0624818010332 0.476013183594 320 2688.9
0.03125 0.0165659851234 0.122009277344 640 5315.8
0.015625 0.00485260826356 0.031005859375 1280 10690.1
