#h l2 max nstep runtime[ms]
20.0 12.5293383171 74.7921620756 1 49.2527
10.0 0.0991903657413 0.695582032204 2 68.831
4.0 0.0137946200375 0.135796505958 5 166.295
2.0 0.0056913720898 0.0688319951296 10 297.279
1.0 0.00225389553924 0.037159729749 20 598.043
0.5 0.000678801887124 0.00834699720144 40 1212.06
0.25 0.000223088539065 0.00171499699354 80 2439.76
0.125 7.69213597551e-05 0.000519998371601 160 5070.45
