#h l2 max nstep runtime[ms]
4.0 179.875145105 2022.35417962 5 50.2739
2.0 8.72908979327 66.1554794312 10 86.7303
1.0 0.0700069527837 0.652659893036 20 123.362
0.5 0.0103455805526 0.160929918289 40 222.238
0.25 0.00217032218656 0.0193200111389 80 462.725
0.125 0.000585169936563 0.0039529800415 160 906.331
0.0625 0.00015564763966 0.00114297866821 320 1812.48
0.03125 4.04489927239e-05 0.000307023525238 640 3620.08
0.015625 1.05252382854e-05 7.99894332886e-05 1280 7167.89
