#h l2 max nstep runtime[ms]
20.0 0.132264975893 2.77717614691 1 14.8142
10.0 0.0462605909181 0.843274659964 2 28.374
4.0 0.0119818924603 0.26195509632 5 81.2116
2.0 0.00241368930736 0.0417723879089 10 126.011
1.0 0.000766205011604 0.0189177739549 20 222.884
0.5 0.000137297698088 0.00301366040816 40 441.046
0.25 2.29401216186e-05 0.00046315483115 80 919.355
0.125 3.48295885148e-06 6.71010720003e-05 160 1795.74
