#h l2 max nstep runtime[ms]
20.0 0.0477410840858 0.657994601279 1 12.8064
10.0 0.0150826664531 0.322583898679 2 25.4781
4.0 0.00527787128761 0.113890155928 5 64.9315
2.0 0.000412127766553 0.0114230214119 10 129.618
1.0 3.47799733697e-05 0.000782395521036 20 404.432
0.5 2.15770505688e-06 5.39691326559e-05 40 777.622
0.25 2.35907862812e-07 5.70699510592e-06 80 1008.65
0.125 7.59276236421e-08 2.8933880127e-06 160 1974.67
