#h l2 max nstep runtime[ms]
4.0 0.0252725802863 0.26195752445 5 77.162
2.0 0.00933870700037 0.0567890927907 10 120.117
1.0 0.00296074913535 0.0189179253087 20 210.199
0.5 0.000718158716227 0.00406909850938 40 422.905
0.25 0.000140259397027 0.000785055604915 80 842.784
0.125 2.10181434205e-05 0.000107227107013 160 1686.27
0.0625 3.43798952689e-06 3.57423690043e-05 320 3475.04
