#h l2 max nstep runtime[ms]
20.0 0.0473771289986 0.226603999734 1 33.3478
10.0 0.0264723984502 0.20331299305 2 61.3408
4.0 0.00594653768382 0.0371249914169 5 106.905
2.0 0.00157641573345 0.0127982990816 10 164.488
1.0 0.000506137200505 0.00489209964871 20 355.264
0.5 7.33611385823e-05 0.000687599182129 40 669.944
0.25 9.7539413823e-06 9.00998711586e-05 80 1654.24
0.125 1.22495502314e-06 1.12988054752e-05 160 2786.26
