#h l2 max nstep runtime[ms]
4.0 3602.34314163 30824.5458786 5 62.1925
2.0 3.61052009071 39.3853797913 10 123.339
1.0 0.0102351514701 0.114380121231 20 247.506
0.5 0.00119231361559 0.0157101154327 40 491.617
0.25 0.000169234811897 0.00152993202209 80 988.386
0.125 2.13993405475e-05 0.000119924545288 160 1984.73
0.0625 4.00772812175e-06 1.00135803223e-05 320 3961.46
0.03125 1.62857727718e-06 1.00135803223e-05 640 7932.03
0.015625 1.01857465623e-07 9.98377799988e-07 1280 15851.6
