#h l2 max nstep runtime[ms]
20.0 0.0476714882025 0.654836446988 1 28.0589
10.0 0.0150039863025 0.324582761748 2 45.5434
4.0 0.00512454360721 0.111309955893 5 116.079
2.0 0.000275586801572 0.00743621462302 10 227.487
1.0 1.7364702284e-05 0.00037177908472 20 404.026
0.5 6.05434672485e-07 1.34191506545e-05 40 833.969
0.25 7.45430425103e-08 2.8933880127e-06 80 1627.98
0.125 7.16532689652e-08 2.8933880127e-06 160 3366.49
