#h l2 max nstep runtime[ms]
4.0 0.00148051320224 0.0120751997456 5 28.0149
2.0 0.000604937230238 0.00503167975694 10 56.2222
1.0 9.62522497681e-05 0.000841700006276 20 111.739
0.5 3.14883957014e-05 0.000265249982476 40 223.557
0.25 9.38312658736e-06 7.57900997996e-05 80 448.141
0.125 2.60807855114e-06 2.04800162464e-05 160 895.047
0.0625 6.93328744826e-07 5.34998252988e-06 320 1798.41
0.03125 1.81649662463e-07 1.36997550726e-06 640 3617.43
0.015625 5.16123476813e-08 3.49944457412e-07 1280 7166.85
