#h l2 max nstep runtime[ms]
4.0 88.6043796857 590.83984375 5 146.668
2.0 25.4959844762 162.459960938 10 502.237
1.0 1.42613816363 7.7900390625 20 802.441
0.5 0.419366095845 2.18994140625 40 1197.82
0.25 0.0882169503466 0.4501953125 80 2439.02
0.125 0.0148406063493 0.0703125 160 4736.34
0.0625 0.00252926443912 0.01025390625 320 9623.77
0.03125 0.000752444492705 0.010009765625 640 19764.6
0.015625 2.4191926126e-05 0.000101089477539 1280 37918.8
