#h l2 max nstep runtime[ms]
4.0 171.434808904 1133.62988281 5 113.141
2.0 47.592540061 307.632003784 10 193.329
1.0 15.1023535939 124.132995605 20 305.972
0.5 2.73714010651 19.7249755859 40 554.675
0.25 0.461880971207 3.04302978516 80 1069.93
0.125 0.0703936568506 0.442993164062 160 2104.47
0.0625 0.0100458547565 0.0609741210938 320 4261.28
0.03125 0.00155315640502 0.010009765625 640 8502.17
0.015625 0.000723951505014 0.010009765625 1280 16879.7
