#h l2 max nstep runtime[ms]
4.0 163.779287748 1035.24023438 5 150.566
2.0 45.9430888642 331.473007202 10 198.582
1.0 14.3756632543 114.273986816 20 403.607
0.5 2.60790862994 17.9609985352 40 779.114
0.25 0.441422716509 2.76800537109 80 1579.74
0.125 0.0677039217604 0.403991699219 160 3183.06
0.0625 0.00982906812609 0.0560302734375 320 6301.32
0.03125 0.00153444426218 0.010009765625 640 12521.5
0.015625 0.000723940914123 0.010009765625 1280 24994.6
